id,discipline_course_id,prerequisite_discipline_id,created_at
890b7774-236c-4a1b-bd9d-69dbf6ad0afb,238f83da-5291-4fc5-896b-c2a35db62bec,CEA059,2023-07-24 17:57:18.617962
51909ded-0d87-440b-8dc0-3f8c0ac4ea2c,238f83da-5291-4fc5-896b-c2a35db62bec,CSI103,2023-07-24 17:57:18.617962
6bda512d-e94b-4e2f-a88e-5d9c7f2f2287,0ce50c22-c160-4aa8-9c94-0083c861ec88,CEA060,2023-07-24 17:57:18.617962
b4ca7e6b-ddae-45c8-a8bb-0efbcb3c7510,27660621-5eb1-4a93-8c46-3009c2c0bc53,CSI105,2023-07-24 17:57:18.617962
9bfa43a8-3b1e-436e-8fbe-bc69735e61bb,fdb64dbd-aa7f-49e2-a371-0aa186488789,CSI101,2023-07-24 17:57:18.617962
fb1bef32-214c-4e80-b71f-2d1748ed32a1,fdb64dbd-aa7f-49e2-a371-0aa186488789,CSI202,2023-07-24 17:57:18.617962
b0e525cf-300d-4a88-9561-4444d99fcdfe,a9cc3c9d-35bd-4d82-b5fd-15f22343175d,CSI403,2023-07-24 17:57:18.617962
4baad738-8778-4cf7-b367-043c36f19a2f,44dada2d-7344-4948-887e-fb64f4877002,CSI104,2023-07-24 17:57:18.617962
f04525a9-c9c9-475a-95b7-5628435d67eb,44dada2d-7344-4948-887e-fb64f4877002,CSI602,2023-07-24 17:57:18.617962
b043ec3f-7c24-41d0-a448-44131091b739,b5cee07d-bf1a-4a64-bece-c9daa1a0cb89,CSI105,2023-07-24 17:57:18.617962
91b30f92-50f3-4409-bdad-2197e023ac02,4669d64c-d382-48f8-99b4-86149292124d,CSI106,2023-07-24 17:57:18.617962
efe61f2a-2c6f-4353-bbae-a30e8d9eea73,0ce62192-0b1a-424a-960b-89f20e50852b,CSI204,2023-07-24 17:57:18.617962
247953d6-5f17-4ee7-a55c-e7f4a71a848a,0ce62192-0b1a-424a-960b-89f20e50852b,CSI301,2023-07-24 17:57:18.617962
df297c63-5831-4076-b116-3951d30ba1f2,40cf83f6-a37a-4a27-90af-f7cd056ed1c9,CSI404,2023-07-24 17:57:18.617962
558a76fb-5ab9-4c3c-bd23-e0c6b19848d8,3fba9a53-1239-4050-9174-9c078e379240,CSI403,2023-07-24 17:57:18.617962
f2ded4b7-296b-4dec-8c9c-a221fcad039e,d8e576aa-5e2e-4daf-94e8-a9af67dca9f7,CSI403,2023-07-24 17:57:18.617962
a67c1c89-2093-44c1-a27e-902dbb1be26a,d8e576aa-5e2e-4daf-94e8-a9af67dca9f7,CSI602,2023-07-24 17:57:18.617962
93563767-c754-4eb1-96f8-a718f2444fa8,25a8616f-458a-4e68-8a1e-18361fcaf59c,CSI801,2023-07-24 17:57:18.617962
